cleaned_text,class
sofitel notsoluxury hotels recently checked short stay chicago water tower originally planned stay week business concluded days decided share water tower simply put offered reasons stay hotel quite lovely elegantly dressed impress little put forth sway acquainted crowed first night spectacle meal quite crowd think weekend next night food mediocre third orderd room service call twice even dont care food think would wise think twice stay choice put quite show show ended still hungry found,0
visiting chicago area chose hotel monaco chicago stay one premier luxury hotels chicago held high expectations quickly disappointed recieved problems began soon arrived attendant friendly smile suppose symbol kimpton went room discover given paid situation got worse rather apologize error credit card receipt hand blamed indescrpencies rooms told room reserved paid two months unavailable would recieve refund price difference two rooms could believe top us hotel suppose committed excellence could make blunder choice retreat back room pleasantly pleased amenities recieve stay beautiful hotel chicago loop dont go expecting treated respect professionalism,0
sofitel chicago water tower downtown area advertised fourstar luxury hotel however modern architecture convenient location seem reliable perks room service available hours day offers limited variety items often lethargic service two bars located premises appealing first inside patrons receive quality service expected complete absence privacy kind guest rooms relatively spacious clean lack adequate toiletries personal items interfere guests routine obtaining additional towels grooming products much difficult traveler search relaxing hasslefree experience reliable customer service booking room probably viable option,0
stayed hotel nights high hopes seeing star hotel seems quite elegant based pictures ive seen upon entering building easily see clean high class lobby nice everything seemed however soon made room completely different everything previous dirty visible yellow stains walls around restroom room completely organized hotel rooms ive also lingering smell last tenants called front desk issues sent someone fix left hotel two hours upon returning still unreasonable amount time fix glaring errors smell also completely disappear done tired decided deal rest stay focus enjoying vacation chicago instead hope shallow exterior fool others like fooled,0
stay sofitel definitely expectations staff less nice waited several minutes noticed first reservation could found provided spare room hotel fairly neat however got room onto bed found bed noisy sitting made squeaking noise unpleasant immediately called front desk informed concern told go back downstairs settle things got downstairs provided another room number however wait half hour another room cleaned prepared well reviewed hotel highly disappointed amount time spend get settled room,0
wife spent long weekend hardrock chicago hotel although one normally write long email felt necessary bring disappointing experiences recent syat attentionissues included friends ordered chocolate covered strawberries delivered room upon arriving never got friends later asked us received strawberries responded brought attention hotel pleasantly surprised received complimentary bottle champagne disappointed upon checking however accidentally billed complimentary champagne later subtracted bill inroom dvd player didnt work approximately pm called front desk help troubleshooting issue person responded friendly al engineer calling back shortly help minutes later knock door al great friendly guy waiting call back arrival service tech keep mind late already bed al able fix dvd player graciously told us order movie us thru inhouse movie selection problem didnt work either al awesome called service provider werent able fix midnight finally midnight al called us back movie watching mood sort passed ended watching film hitman alone wife already gone sleepthe thermostat room didnt work regardless temperature set set degrees actual temperature degrees many unresolved issues didnt feel necessary voice read,1
much looking forward stay hotel hearing good things unfortunately underwhelming experience say least let begin things like hotel first located favorite part chicago leafy affluent part town chicagos equivalent manhattans upper east side complete sidewalks quiet treelined streets real oldschool townhouses instead ugly towering monstrosities st century condominiums cute boutiques instead gap banana republic mainstream massproduced brands course hermes paris warrants separate mention also like small intimate lobby area old leather couches cherry colored wooden furnitures area rugs distinct artwork reason always tend gravitate toward smaller boutique hotels instead impersonal chains definitely love room space issue bad chicago manhattan getting sqft guestroom weekend getaway easy task delighted see room comes generous ample bathroom double sink massive king bed still enough space walk around chicken dance strut herve louboutins reservation lack natural light windows definitely inadequate allow sunlight find way thfloor room delaware st exactly widest street town buildings front us cant yet one thing really disappointed us service lack thereof mean seriously dont call hospitality industry reason pay premium stay smaller boutique hotels get service little bit personalized kind would getting say room vegas hotel first called reconfirm reservation lady phone anything courteous competent first able find reservation transferred front desk staff explain pet peeve comes onthephone customer service person manned reception desk friendly competent either case point send slip paper agree nightly rate duration stay room checked clearly indicated must forgotten actually real kicker ordered room service arriving am general rule never ever big fan room service fair share bad food slap gratuity tax still expect tip days globetrotting companys expense account think overcooked steaks lukewarm soup bread hard enough knock someone icecreams already half melted time reaches suite really wasnt expecting hotels small talbott hour room service lo behold placed order chicken blt initial delight came within minutes customary invoice involuntary yet customary tip top service fee refer opened cover find something looked like picked garbage bin microwaved served plate bag lays chips lightly salted flavor bread looked like someone stomped l looked like days old b unrecognizable chicken burnt cold pathetic room service finest get item taken bill rightfully front desk person instead apologetic defiant whole thing upsetting hotel highend able leave bad impression within first hour arriving quite accomplishment wont coming back unfortunately,1
checkin great got room carpet drenched stained near bathroom shower open concept leaks water onto floor since doors mini bar broken put extremely foul scent room final hotel bill reflected charges incorrect mini bar utilize second charge bottle wine instead husband went front desk corrected met unfriendly unapologetic employee adjusted without confrontation another guest checking husband front desk mysterious mini bar charge bill well trying corrected overall location hard rock nice last time stay one,1
regular visitor chicago freuent guest ambassador east exceptionally disappointed last visit room service eliminated despite renowned pump room located hotel inroom directory carpet torn stained phone book refigerator honor bar removed room small turn sideays get past bed armoire asked desk clerk larger rooms said except corner rooms untrue several larger room types didnt even offer check availablity rooms talking consierge blamed everything upcoming renovations hotel promising two years disappointing expensive experience,1
found hotel small luxury hotels world booklet stayed many recent years indeed beyond average hotels therefore chose night stay visiting england talbott excellently located although view building site ambience charm however little dirty faded around edges service appalling wait foyer well check time previously attempted check earlier tired need rest final check done room valet parking outside requested breakfast included price things requested reception occur touches make hotel stay special stayed hotels much elegant staff service first rate half price hotel severely disappointed cannot recommend,1
stayed talbott times always liked time first visit years disappointed hallways looking tired carpets need replaced asked corner room instead given small dark room looking onto wall feet away multiple noisy vents immediately outside window lights kept throughout day even days bright bathroom tiny would difficult manage people room ac unit rumbled permanently background white noise even switched stayed know better rooms one price others risk getting small things contributed lobby brownies longer cup lids lobby coffee couldnt walk coffee got newspaper last morning night stay construction noise bad start am goes around pm including weekends,1
see place must gorgeous one time really need makeover huge gaping hole carpet bedroom floor kid guests room carpet looks like mauled giant earthworm furniture severely chipped ok dont mind chipped furniture slumming justoutofcollegesisters apartment night want room look like furnished stuff retrieved dumpster drive receptionist checking super curt know late isnt sort job everything horribly bad though one star bathroom super clean recommend place,1
chose hotel nice weekend getaway nothing disappointed previous weekend stayed star hotel blocks away much impressed hard rock number issues including dark room much light artificial natural lots street noise cheap decor furniture broken cabinet door warm room said would send maintenance never arrived bar charges account overall surprised star hotel expected much better experience,1
asked two years ago would recommended talbott hotel without hesitation anyone asked definitely changed mind hotel located nice area chicago surrounded great restaurants shops affluent people really begun slowly downgrade noted reviews incredibly serious customer service youre hospitality industry really excuse falling short category alas talbott really door staff dont say word desk people acknowledge million things always staff air snobbishness inexcusable since customers paying stay overpriced hotel perhaps annoying aspect latest stay walk flights stairs get lobby hotel waited solid minutes elevator arrived packed brim get old hotel incredibly annoying two elevators entire place one construction one overflows people forced walk eleven flights simply get dinner reservation time didnt continue giving hotel business better recommendations give friends plan visiting,1
tough one review star ratings star figure average tips propscomplaints room star corner suite room pretty nasty actually stay away constant banging noise first got thought person bumping grinding hour knew even someone high speed redbull would going strong well sound continued days minded much keep things white noise sure would bug others also cig burns carpet sofa addition looked like someone left iron sofa also gray furry pillow bed looks like big dead rat could imagine dna left thing either gags bathroom nice size great faucet lose really lose toilet would flush right service great everyone encountered great job making feel welcome good stuff food meetings experienced breakfast lunch made really good much better hotels bar cool good music great service good drinks scene decent well small bar cramped maybe rooms nicer well hell better regardless one room like especially suite think others like well bad though views great actually windows open big shocker city general,1
scheduled stay hard rock june cancel booked hotel back january called six days arrival date cancel told would charged stay cancel seven days advance told customer service rep never heard practice said smug manner told back january honestly dont remember told cancellation policy think unprofessional practice capture additional dollars since industry standard require seven day cancellation policy book directly hotel one never stay hard rock hotel make sure friends business associaties know unfair practice,1
selected talbott hrs comparing hotels online wonderful experiences boutiques monaco allegro assumed would comparable good points lobby beautiful one staff member took roses bought wife arranged nicely many problems wife called question arrival day agent could find reservation mins later transferred another person found record instantly arrived lobby stuffed students nobody tried manage group several pushed ahead checkin desk left bags went hrs could check less hassle finally checked waiting mins confused desk clerk searched rooms got room made last guest complained given upgrade room old uninspired chairs scuffed closet shelves bowed air conditioner noisy wall lamp loose view construction site moviesondemand dated expect budget hotel one positioning elegant upscale returned evening card reader open main doors work one staff member admonished us really using reader fact tried embarrassing others standing lobby tried access hotels wifi network given upgrade option called desk told click past course nothing wasnt hrs later complimentary access worked pretty easygoing love good treatment tip handsomely or problems wouldnt write fact would written except hotel make things right president wrote letter suggested others hotel would touchnobody ever,1
check girl gave us smoking room asked nonsmoking get another room elevators loud really loud new room didnt shower door every day water spilled floor wet carpet public transportation amazing dont need car chicago get anywhere train bus fast area recommendations chicago great good shopping good food ginos east great bars tornado knocked windows sears tower really cool loved hardest rain storm ive ever seen,1
easily say one worst hotels ive stayed receptionist front snooty sarcastic teenager post teenager get better service waiter waitress diner room dirty stains carpet showerhead moldy rusted doors bathroom main door dents scratches towels horrible aroma hotel narrow near construction zone would plan waking am choose talbott next day asked another room concierge decent guy moved us larger comfortable room room though right elevator torture hearing sounds elevator would never stop asked late checkout pm receptionist refused stating would charged half day noon speak manager gave us till pm please stay away hotel think holiday inn would better andrew f gulli,1
reserved room sleeper couch weeks stay checking unpacking discovered sleeper sofa removed supposedly renovation front desk clerk bellman never mentioned sleeper sofa even though saw us check room colleen one managers argumentative nothing resolve problem ended one children sleep couch slept antiquated rollaway bed never spoke general manager conveniently absent hotel stay stayed one occasion past decade never encountered incompetence make several phone calls receive miserly discount never received apology lack training staff clearly evident cavalier attitude management,1
great building location staff indifferent pay wifi usdnight would expect least free wifi pool building something found really annoying move anything minibar sensors automatically charge ridicoulusthe ipod dock room didnt work also move thenightstand beds found dirt definitely value money youre paying hard rock brand never go back hard rock hotel,1
great hotel way would recommend construction around complete elevator alley starts construction site behind am goes night dumpster filling emptying also seems go worst restaurant open sidewalk cafe rats go scampering construction next door street grating ugh,1
wife spent labor day weekend city choosing hard rock hotel pad weve stayed hrh orlando twice blown away ambience way may ticky tacky things added us first room upgraded reservation thru hrh website room incredible view well th floor view nothing venting top building next us could see view room muggy air turned way never got woke sweaty days opened window get breeze noise rooftop next us overbearing room small dark didnt bother us much bed may mosr comfortable bed ever slept even joked stealing pillows issue honor bar previous poster removed charges prob throughout entire hotel counted total pieces music memorabilia thought pretty cheesy attempt renovate old hotel throw styx guitar wall slap hrh emblem outside hotel clean look like renovation location good right south end mag mile better hotels better location shopping quality eats navy pier car parking cost day prob normal downtown hotel restaurant chinese restaurant bar small trendy guess kicker wife tried order pina colada told us didnt blender whaat hrh without blender know jimmy buffet town mind blowing would never never never go back like said many better hotels much better locations stay hrh orlando elsewhere,1
much complainer see reviewing posts site talbott provided bad service feel need warn future travelers chicago girlfriend stayed talbott nights late july first sign something wrong come initial booking room phone receptionist outright rude took reservation without mistake stay hotel restaurant staff extraordinary incompetent waiters managers nobody friendly tied accommodate us many others stayed hotel attended wedding reception close arranged hotel bar remain open hours party hotel manager assured us secured done past upon occasions returned reception pm bar closing night manager hotel staff rude friends nobody told us cant anything sure arranged two quotes typical hotels staff know never stay hotel understand mistakes made communication difficult across different shifts hotel blaming customer confused failing arrange know arranged later confirmed day staff rude even taste,1
rooms dark insist bring lamps could see room almost night dingy small dont mistakingly think hard rock cafe isnt chinese restaurant overpriced limited items room service menu broken terms times order certain foods wife wanted milk shake call manager made since kitchen staff said wasnt choice rolled roast beef sandwich listed choice refused make untill called manager get us staff appear friendly although housekeeping totally disregarded disturb sign would call us phone dont make mistake staying walk across street buy snacks want even soda plus gratuity ended order delivery food brought us overpriced rated dingy hotel weve ever stayed taxi airport,1
went business hard rock hotel wacker drive recommended meet girlfriend arrived hour go pm room wasnt ready phone didnt work shower didnt work got already upset called manager complain put hold min could hear everything room next wasnt wall separating us asked wake call nobody called next morning called complain next day told phone system ordered room service got wrong order building old elevator sounds like last breath would recommend anyone patrick,1
im sitting hotel right review impressed room hotel modern least feels like youre staying grandmothers attic wallpaper peeling wall well lit outlets room especially convenient ones none next bed built lamps terrible views loud construction noises woke am even location beaten path closest l stop red line accessible via loop stops blue line airport without transferring health club site either hundreds hotels would stay one,1
booked two rooms four months advance talbott placed top floor next elevators used night long speaking front desk told simply honoring request upper floor requested better view looking brick wall getting sleep also told received complaints guests th floor aware noise problem place us floor hotel totally booked request upper floor constitute placing someone top floor using request justify decide stay request room lower floor away elevator spoke length booking two rooms preferences simply poor treatment guest believed would complain,1
worth price even little bit week prior scheduled checkin receiving email room upgrade accepting course upon arrival nobody knows typical nobody anything notified stays review posted newlydeveloping thechicagocritic com sudden figured problem even offered early checkin little late small room queens instead select king supposed windows didnt open tv took forever change channels bathroom fan controllable faboulous lodge net system every hotel world uses ease checkout guests well check feature shit hole couldnt hold candle las vegas hard rock,1
hi ho hi ho chicago go heres skinny youre hoping run washed rock star cece deville us teenagers idea may want spend hard earned money took younger sister couple friends teenagers overnighter chicago way wisconsin chose hard rock ambiance mean come supposed cool well wasnt positives carbon carbide building beautiful location sits middle everything lobby two computers guest use fitness center nice cardio machines individual tvs head phones case forgot protein bars like post workout snack checkin quick valet courteous negatives rooms small wasnt clean pistachio shells floor rooms painted purplish gray prince floor picture bob marley hanging one walls girls thought coolest part hotel fuzzy throw pillows bathroom shower full tub cable reception poor kept looking bunny ears fix picture isnt anywhere near hard rock cafe little memorabilia pool yes knew made reservation wrap wont staying going drop almost benjamins hotel room stay palmer house hilton whole different review,1
chose stay small hotel looking hotel less crowds anticipated would get better service smaller hotel larger high rise hotels experience good service talbott hotel checked irena seemed robotic aloof front desk clerks neither welcoming gracious lobby small front desk feet front door time came hotel never greeted even received smile staff blank stare gaze front desk staff chilly stiff greetings smiles personality difficulty answering simple questions requests hand bellman perry great sociable service oriented aware going area recognizes guests offered suggestions things immediate area eat neighborhood authentic even asked us upon return restaurant tim concierge also supportive gave us discount coupons shopping major department stores largest suite requested rollaway extra charge made reservation ask five different times rollaway bed delivered room came pm rollaway finally came call back front desk deliver blanket pillow bed made talbott hotel experience disappointing may never received housekeeping unless asked room cleaned room am returned room pm rooms cleaned called front desk ask send someone maid rushed clean room shower change evening room pleasant moldy smell frabreez would nice bring along since windows open much next noisy neighbor walls thin really liked staying area chicago expected first rate service service weak unacceptable class hotel,1
avoid talbot especially group functions inlaws spent great deal time trying find right hotel use wedding party several town guests lured promises talbot since small boutique hotel could provide special personal treatment nothing could truth failed honor two requests keep bar open reception persistently confused reservation requests front desk failed contact valet despite multiple requests nearly caused guests wife two year old daughter miss departing flight worse part mistakes made even hotel managers human hotel supposed hospitality service distinguish handle correct error case point requested several occasions made reservations family placed credit card expenses assurred would problem course brother wife asthmatic five year old arrived searing hot humid chicago six hours travel wouldnt let check physically saw card despite card record despite explaining phone brother recalls indignation desk clerk mentioned charges put card another guest case older brother came put charges onto card five year old could escape heat prolonged waiting lobby finally able get across town leaving cubs game early spoke putting charges account agreed never anything end older brother checked sunday told everything alright went atm account frozen unathorized overuse hotel kept billing debit card automatically multiple charges ubtil account essentially drained got home take entire day discuss bank rectify events spent sunday afternoon hour three hours monday first two days honeymoon phone calling talbot credit card fraud division brother etc trying solve situation aggregious insults continued come form covering manager one point suggested mistaken coming back talk desk clerk matters witnessed event insinuation lying way clerk could made mistake end one running place managers one department refer manager another departments voice mail finally able get name general manager two daysm neither assistant would ever call back communication staff mangement nonexistant fortuneatly staff signature room reception beyond excellent day lost talbot went way insult poorly serve family many wedding guests try ambassador east neighborhood cheaper much professional staff,1
good location views decor room service friendly staff bad shower curtain replacement room short leaked bed ok ugly pack bags change rooms loud noises elevator kept us heavy sleeper even white noise app cranked hotels ipod dock still loud enough keep also toilet leaked puddle shower staff however provide replacement room although immediately also mentioned aready aware noise problem room past customers,1
move beyond rock theme average hotel good location room unbearably hot controls wall nothing thank goodness window opened wed cooked alive course let noise michigan ave combined neighbors door slamming thrown door lock every seconds made lively setting room stuffy burn marks carpet lead believe nasty smokers occupied room many occasions wife happy w aveda bath base bar good great service well made drinks tho pricey,1
great front desk staff rest experience dreadful room service staff among poorly trained ever encountered ask four times staff slam supply closet adjacent room almost room random room checks minibar entire budget hinged sale peanuts roomservice also equipped walkietalkies loud megaphones like sleeping vacation dont stay also hotel massive construction detail conveniently excluded website take elevator construction workers every time used discount work noise id rather sleep box alley,1
room looked like country club prison cell flat paint walls doors trims especially clean platform bed long shelfdesk iron chair amenities homey touches nothing walls room service gym concierge air conditioner clunked night plus side bedding nice large screen tv dont waste money,1
stayed hotel february room great purchased raffel work fund raiser united way probably paid needed charity woke am morning group least young people loud coming elevators hall ways must woke everyone floor course one rooms rented right next loud shouting profanities banging walls thought maybe fight going called front desk sent security immediately security tried get people registered guests leave called front desk two times send security back since nothing changed went hour finally quieted ended sleeping morning since exhausted complained morning managemnet would nothing us stated used gift certificate well still paid would give us one thing free trouble would never stay hotel obviously really dont care guests,1
talbott hotel bit worn around edges bit worn much im sorry say although location block half best part michigan ave cant beat level service par many four seasons quite bumps road number one rooms quite dreary brown brown pleasing desk chair badly worn lift button simply swirled sat grossly obese back chair leaned much uncomfortable husband use couch pillows use one get desk heighth one back scoot desk bathroom oddly arranged door swung right next sink using far sink someone needed enter bathroom got hit door towels well worn thin although bath sized plus restaurant downstairs practically another posting suffice say horrific appetizers outside nice streetside tables appetizers awful looked though child tossed together kitchen room service sandwich ordered later visit totally wet side served large white plate one slice meat one slice plastic american cheese grocery storelike roll sad even menu limited looked though someones child written good news chicago fairly wellread restaurant town plenty places go unfortunately us days stayed large convention jazz festival town paid nt disappointments good news mini bars wares incredibly wellpriced whens last time beer anywhere hotel even bud bud lite lol front desk curbside staff could accommodating water shower hot plentiful bed comfortable ac noisy uncomfortable whatsoever going entire time s entire stay free wifi yes wasnt horribly grindingly slow need advertised upgrade faster wifi talbott please update rooms get new restaurant concept ahead game apparently enough folks getting deals rooms pleased sadly,1
hotel beautiful wonderful staff bottom line impossible sleep night noise ambulance sirens continued throughout night three consecutive nights simply inadequate soundproofing even floors street ok floors th floor hesitate write review rely trip advisor reviews traveling warned ambulance sirens would chosen stay elsewhere sound sleeper noise issue lovely hotel excellent value conveniently located wonderful staff quiet key priority would stay,1
made reservations chicago fitzpatrick using number two nights june received written confirmation cancelation policy etc however attempted cancel reservation morning first nights reservation told would charge one nights stay pm day first nights stay policy even though hotel sold night would budge policy common policy michigan ave id advise making reservations someplace offers flexiblity emergencies sends written confirmation policy expensive mistake part book hotel,1
traveled chicago visit daughter lives city suprise lovely older hotel major renovations gone lobby gusts required walk basement get one elevator working second floor register first room recently renovatedstark white walls amenities guests enter room find way bed turn light room modern furniture includes bed close groud cold blck slab functioning desh metal chair fride coffee maker iron even picture stark white walls asked change room put one older suites th floor room attractive greeted jack hammers every morning staff nice accommodations lacking lake shore drive,1
hotel ok stayed days visiting friends renovation going lobby bar anything decently furnished room usd renovation annoying think ahould charge much less untill done cant beat location convenient especially u like chicqgo nightlife,1
husband stayed overnight affinia prior reviews led us believe quality hotel true since special occasion also staying overnight didnt let shabbiness poor service hotel ruin weekend however would qualified one poorest hotel experiences ive ever first smells linens pillows bed smelled moldy mildewy odors mild found pretty repulsive couldnt wait jump bed morning get away odors hard sleep certainly didnt want bed longer absolutely necessary didnt discover disgusting bed smelled around midnight got bed point chose contact housekeeping exhausted b didnt want upset husband fallen immediately sleep long day sightseeing also bathroom smelled like vinegar perhaps cleaning agent used affinia odor dissipated course stay never incidentally bathroom floor tiles wallpaper looked like seen better days wellmaintained property second elevators stay first floors two elevators run ground level rooftop cview bar many floors service many people going cview bar saturday elevators took forever come often full annoying also one occasion several bottles water soda left elevator clearly maintenance crew doesnt inspect clean common areas frequently finally perhaps disappointing service arrived first booked asked quiet room possible hotel located near northwestern memorial hospital proximity michigan ave lack accomodations elsewhere due transformers movie filming big international convention taking place weekend led us stay anyway checkin clerk noted request said room quiet room since next elevators arrived room discovered across elevators obviously technically correct werent next elevators still close feet could hear elevator noise also since special occasion asked could upgrade disingenuous snarky condescending clerk told us checking early upgrade clearly woman travelled enough know many quality hotels matter routine exception pretty awful experience way around reviewers must low expectations cant explain good reviews otherwise,1
hotel shamblesfurniture literally falling apart staff rude uninformed nevermind lack security absence socalled amenities fitness center oversized closet appalled stay truly anticipated warm irish hospitality short barman one irish warm hospitable manager unresponsive needs front desk attendent incredibly rude made simple request manager refused come office called ask speak us room pretty first glance dresser drawers fell major construction hospital next door began am kind experience anyone could tolerate call red roof inn would insult rri manager finally called us back soooo fake insincere would prefered call thing going location worth tradeoff,1
stayed fitzpatrick result glowing reviews tripadvisor avoid normal corporate hotel good location room dirty last housekeeping dingy place needed slippers provided suite also refrigerator caked ice didnt work furthermore travel agent mixed dates travel showed day late hotel said wasnt problem wouldnt charged noshow night travel desk verify hotel management day fitzpatrick charged nights refused reverse charges many attempts resolve neither corporate travel desk use fitzpatrick two dots good location lobby clean im generally easy please slow complain bad,1
stayed hotel one night location great elevators drove crazy first long wait started time long took moment pushed button elevator arrived never min even late night went rooftop dinner drink husband margarita wanst drinking im pregnant soda water would known would tap water overall great rooms ok staff horrible elevators overpriced drinks,1
let start saying seasoned travelers take trips pleasure yearly basis including business travel weve traveled world often stay older hotels charm attention detail impressed hotel night expecting decent clean hotel obviously highly disappointed state room given paintwallpapertub peeling hair tubtoilet got room internet service extremely slow toilet ran throughout night quite frankly convinced bedding changed previous guests wrinkled look slept told gentleman working front desk state room response know cant wait renovations hadnt fact meeting relatives traveling uk booked hotel travel agent would checked soon checked let also add front desk seemed shortstaffed checkincheckout process painfully slow credit hotel great location friendlyresponsive door staff day likely lovely hotel dire need renovation despite location cannot understand travelers continue pay rates subpar experience would never book hotel,1
youre standing craptastic excuse shower buttnaked cold soap hair water shower head gone weak spray dribble nothing coming nothing world ever convince stay worst part hotel knows problem told happens upper floors wasnt even staying highest floor makes ok look past rustic decor room take inexpensive place crash cmon girls gotta shower,1
taking cue david dancer sup front desk person yes wait elevator line get room front desk person room front desk person oh im afraid take elevators take fire stairs th floor oh wtf staying hotel bar th floor wait minutes line get fucking hotel room get bent paying stay drinking bar,1
booked hotel last minute vacation planned little shopping nightlife downtown woken morning bathroom flooded water brown clothing belongings left bathroom dirty sopping wet moved another room smaller orginal room gotten paid next day housekeeping service never even came change sheets coffee towels horrible service service along orginal room perfect plan ever spending another weekend flooding hotel,1
stayed affinia one night purpose drive way nw suburbs womens hospital oir surgery things really didnt enjoy could hear noise outside night long well inside noise slamming doorsno noise insulation dusty window framesi understand carspollution looked like wasnt cleaned long timeone thing really made upset broken blinds right side unable pull enjoy sleep timewe didnt notice problem veryvery latethe affinia hotel serving tourists guests chicago well northwestern hospital patients families really need extra privacy comfort strange every hotel stayed supplied sealed roll toilet paperaffinia didnt even offer thatlooked like someone used bathroom right taking care cleaning lady neither toilet paper toilet seat sealed us use hopefullyno surgeries mewont stay place leisure even discount,1
friend book hotel us girls weekend chicago lets say thankful didnt spend much time room carpet stained looked like suppose way furniture worn outdated place gross wasnt worth money spent redeeming quality door man nice helpful,1
stay away generations oldworld cozy stately bit tired oasis ae purchased ian schrager taken many notches almost functional allowing fact hotel renovation entrance handicapped accessible saw several hotel guests canes casts etc including recovering foot surgery cast cane struggling outside stairs one navigate get hotel luggage almost impossible simply inexcusable ive customer ambassador east decadesbut hallways dark one barely see rooms stark white isnt particular problem jarring almost painful ones eyes adjust dark hallways furniturestark scantlooks like something ikea closeout bed comfortablewhat reliefbut inches floor real problem youre physically challenged even elderly less flexible salad days problems dont end room horribly uncomfortable wiremetal desk chair absolutely nowhere else sit arm chair demisofa ottoman foot cast would nice able sit comfortably perhaps even leg elevated room way bathroom absolutely nowhere put toiletries shelf small table nook medicine cabinet want put razor shaving cream makeup women anything else use youre sht luck repeated requests small table sort chair went unmet borrowed umbrella front desk broken unusable something didnt discover caught expected downpour tempted throw remembered would charge didnt return spite total lack usefulness refrigeratorforget shampoo two days row housekeeper left several bottles lotion shampoo room servicenot available want breakfast front desk sell small prewrapped commercial grade muffin something buy gas station added value whatsoever photos show nice entrance large lobby ae long famous unfortunately lobby closed construction temporary lobby second floor difficult handicapped access thermosbottled coffee water tea stone cold morning confronted various misses front desk staff repeatedly shrugged shoulders said yeah know youre first tell us stuff shows schrager doesnt even care make effort make guests comfortable staff either indifferent amateur know difference even make effort get right one thing get good price hotel room renovation another thing altogether get screwed bargain particularly booking nonrefundable prepaid reservation avoid hotel like plague,1
stayed nights spring break called jr suite resembled wide hallway window one end bad cheap furniture carpet stops short reaching wall tv sticks middle room window whistled wind blew bad bad experience find aother hotel plenty area,1
id searching cool nonchain hotel weekend getaway boyfriend thought id found winner affinia soo disappointed spite fact reservation two adults arrived find room double bed floored delayed flight hour cab ride tired make fuss hungry delays planned attending event night called room service hoping keep simple told room service would call back take orderand nothing happened didnt want late event ended going restaurant downstairs nothing special entree dessert nab two still came hayseed im well aware everything costs chicago wasnt worth room elevator w parking garage viewthe bathroom tiny shower curtain stained funky toilet seatlid vanity featured rude awakening lighting normally found lowrent dressing rooms ie holy crap looked bad whole time youre traveler likes using inroom coffeemaker charge chintzy coffees dont use come nice enough ambience upstairs bar weak drinks night bed tiny uncomfortable almost asked switch rooms marathon weekend hotel busy didnt want pest cant believe impressed place online next time ill happily pay stay someplace thats actually treat,1
stayed excellent affinia chain ny high expectations saw trip advisor rating immediately booked huge disappointment quality simmons pillow top mattress covered cheap foam pillows kind sell store cannot sleep windows thin hear buzzing walkdont walk sign superior walls thin neighbor smoked awaken around midnight room engulfed smoke odor call downstairs yielded results nice furnishings many chipped showing bare wood desk chair full loose threads water flow weak towels nice unpainted floorboards kind find days inn charge internet service tiny lobby materials pictures hotel eventually look like sign outside also banner stayed us better red roof really embarassment affinia chain wait complete renovations supply feedback checkout front desk apologized shaking hand good heart problems fixable,1
encouraged stay affinia part group town chicago wedding booked rooms months advance promise brandnew full service hotel great locaiton chicago lobby nonexistant construction front desk staff incredibly rude unhelpful hallways elevators small cramped uncomfortable rooms great great beds great television set room service kitchen construction bottom line stay fullservice hotel charged totally disappointed hope improve vow never stay recommend anyone check one chicagos truly amazing hotels worth risk unproven dress rehearsal,1
ive used priceline every trip ive made back chicago ive fortunate stayed excellent hotels downtown first last stay ambassador east conveniently located near clarkdivision stop els red line best part experience checked charged additional upgrading king bed two queens ive never issue hotel ive stayed rooms decor outdated tv tiny hotel charges usage internet could hear people hallway youre hallway could easily hear people rooms werent chicago stay hotel however people might want romantic weekend definitely isnt place read,1
wrote email sales reservation team week agoim still waiting response wanted book suite nights failed even reply offer booked another hotel bothered answer emails shame missed coz tip like rockerfellers,1
ive days great location right miracle mile near major hotels best shopping theatres rooms large hotel staff friendly helpful respond immediately problems frequently homeless people even daylight superior st clair michigan avenue main route walk activities everything walking distance night street north side superior dark usually smells strongly several unpleasant odors street people approach although may stare go usually along way sleep window sills neiman marcus would think woman would feel safe large city street people phobia homeless michigan street different lonely stretch open business along either side street entire hotel needs lot cosmetic work apparently soon undergo major renovation expect two extremely small warm slow elevators long waits serving floors warm cramped hallways walls throughout hotel need painting wallpaper peeling places room several electrical outlets hanging connection carpets stained bathrooms needed new grout mold visible tv small inch windows dirty wont get room serviced unless ask sometimes pub downstairs run dark kind creepy food room service expensive parking day public day valet plus side bed comfortable ample comfortable furniture sitting area plenty space decent view hotels spans st clair street toward north south see sliver lake michigan pool small clean clean quiet provides lots space sitting around room think overpriced would stay,1
id searching cool nonchain hotel weekend getaway boyfriend thought id found winner affinia soo disappointed spite fact reservation two adults arrived find room double bed floored delayed flight hour cab ride tired make fuss hungry delays planned attending event night called room service hoping keep simple told room service would call back take orderand nothing happened didnt want late event ended going restaurant downstairs nothing special entree dessert nab two still came hayseed im well aware everything costs chicago wasnt worth room elevator w parking garage viewthe bathroom tiny shower curtain stained funky toilet seatlid vanity featured rude awakening lighting normally found lowrent dressing rooms ie holy crap looked bad whole time youre traveler likes using inroom coffeemaker charge chintzy coffees dont use come nice enough ambience upstairs bar weak drinks night bed tiny uncomfortable almost asked switch rooms marathon weekend hotel busy didnt want pest cant believe impressed place online next time ill happily pay stay someplace thats actually treat,1
